Reporting ID,Data Year,MapLot,Annual Report Received,BEUDO Category,PD Parcel Living Area,PD Parcel Units,Address,Year Built,Buildings Included,Buildings Included Count,Primary Property Type - Self Selected,All Property Uses,Property GFA - Self Reported (ft2),Reported Residential Units,Owner,Owner Line 2,ENERGY STAR Score,Electricity Use - Grid Purchase (kWh),Electricity Use - Grid Purchase (kBtu),Natural Gas Use (therms),Natural Gas Use (kBtu),Fuel Oil #1 Use (kBtu),Fuel Oil #2 Use (kBtu),Fuel Oil #4 Use (kBtu),Fuel Oil #5 & 6 Use (kBtu),Diesel #2 Use (kBtu),Kerosene Use (kBtu),District Chilled Water Use (kBtu),District Steam Use (kBtu),Electricity Use - Generated From Onsite Renewable Systems (kWh),Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Source Energy Use (kBtu),Weather Normalized Source Energy Use (kBtu),Source EUI (kBtu/ft2),Weather Normalized Source EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),Total GHG Emissions Intensity (kgCO2e/ft2),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft2),Latitude,Longitude,Location
B1232,2022,160-14,Yes,Non-Residential,304349,,Massachusetts Avenue 1350,1966.0,357-6,1,Financial Office,Financial Office (28346.0),28346.0,,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,,90.0,-0.5333918049147701,754594.0,-0.24377419003637926,671801.0,,,,,,,264922.0,,,1691316.9,1743360.0,59.7,61.5,3059333.2,3145255.9,107.9,111.0,-0.44746895732809333,3.6,,,42.3726498456433,-71.1186477233665,POINT (-71.1186477233665 42.3726498456433)
B1897,2022,18-75,Yes,Municipal,12571,0.0,51 First Street,1988.0,505-2,1,Office,Office (1274.0),1274.0,,CAMBRIDGE CITY OF,COMM. DEV.,6.0,-0.5955666138879867,136194.6,,,,,,,,,,,,136194.6,144937.0,106.9,113.8,381344.9,405823.5,299.3,318.5,-0.5020208910494305,0.0,-0.3626975302674492,14.11,42.3690116721712,-71.0781014182006,POINT (-71.0781014182006 42.3690116721712)
B1498,2022,52A-21,Yes,Non-Residential,3691096,0.0,21  AMES ST,1964.0,668-54,1,College/University,College/University (129397.0),129397.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.296550904875706,9009317.5,-0.2720740546402576,2700.0,,,,,,,3701796.0,14930969.9,,27644783.5,28226040.1,213.6,218.1,46560128.9,47299246.7,359.8,365.5,0.46356420931980485,14.1,-0.16409698374381038,12.82,42.3603228441634,-71.0893249457601,POINT (-71.0893249457601 42.3603228441634)
B1850,2022,32-52,No,Non-Residential,37324,0.0,135 Fulkerson Street,,467-8,1,,,,,NSTAR ELECTRIC CO. D/B/A,EVERSOURCE ENERGY,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3688497287194,-71.0879635305433,POINT (-71.0879635305433 42.3688497287194)
B1852,2022,1A-184,No,Non-Residential,34388,0.0,11 Education Street,,409-6,1,,,,,COMMONWEALTH OF MASSACHUSETTS,PUBLIC WORKS DEPT.,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3708401337567,-71.0688154979779,POINT (-71.0688154979779 42.3708401337567)
B1480,2022,47-83,Yes,Non-Residential,191428,1.0,70  MEMORIAL DR,1980.0,696-1,1,College/University,College/University (107991.0),107991.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.17720701004687525,4297256.7,-0.2649684243107828,170700.0,,,,,,,4438344.1,8177706.0,,17084006.8,17158770.3,158.2,158.9,26088563.2,26323227.2,241.6,243.8,0.07492797926818376,10.1,-0.3277642592131785,2.84,42.3605494499005,-71.0844985221795,POINT (-71.0844985221795 42.3605494499005)
B1357,2022,64-6,Yes,Non-Residential,265495,2.0,640 Memorial Drive,1916.0,749-2,1,Laboratory,"Office (56436.0),Laboratory (169309.0)",225745.0,,MIT 640 MEMORIAL SPE LLC.,C/O MIT INVESTMENT MANAGEMENT COMP.,,1.0183505359476555,16188435.1,0.9679354155149889,29320525.0,,,,,,,,,,45508960.0,46285087.4,201.6,205.0,76114169.4,76045923.1,337.2,336.9,0.9414095181824583,12.1,0.20026417246893638,20.69,42.3542549538569,-71.1095888993524,POINT (-71.1095888993524 42.3542549538569)
B1830,2022,197-4,Yes,Municipal,145715,,70 Rindge Avenue,1999.0,"73-1, 73-2, 73-3",3,K-12 School,"Other - Recreation (14837.0),K-12 School (108989.0),Library (4566.0)",128392.0,,CAMBRIDGE CITY OF,SCHOOL DEPT,36.0,-0.28350836797085005,3239968.7,0.023417389198626355,6989066.7,,,,,,,,,,10229035.4,10832179.3,79.7,84.4,16410432.3,16895626.2,127.8,131.6,-0.18412756631830193,4.7,-0.3030677554993695,3.98,42.3921805200275,-71.1283960486602,POINT (-71.1283960486602 42.3921805200275)
B1372,2022,43A-16,Yes,Non-Residential,214544,1.0,400 Technology Square,1967.0,610-5,1,Mixed Use Property,"Office (169698.0),Laboratory (42425.0)",212123.0,,"MIT REAL ESTATE, LLC,","C/O ARE- TECH SQ, LLC/MIT REAL ESTATE LL",1.0,2.9724019252639327,35623697.3,0.695297455223278,22874477.7,,,,,,,,,,58498175.0,58816343.6,275.8,277.3,123764554.1,123109893.7,583.5,580.4,1.503913502073375,17.9,0.932326139487772,50.54,42.3639751343181,-71.0919261082529,POINT (-71.0919261082529 42.3639751343181)
B1010,2022,18-47,Yes,Residential,220027,193.0,1 First Street,2004.0,461-10,1,Multifamily Housing,Multifamily Housing (291742.0),291742.0,193.0,"FIRST STREET VENTURE, L.L.C.,",,79.0,0.28073197537189765,8851980.3,-0.17640393247504682,2264654.5,,,,,,,,,,11116634.8,,38.1,,27163432.0,,93.1,,-0.0996805379776093,2.6,0.5297404584186202,25.34,42.3704054309325,-71.077766410419,POINT (-71.077766410419 42.3704054309325)
B1463,2022,156-24,Yes,Residential,15920,,1 WENDELL ST,2009.0,"214-26, 214-37",2,Residence Hall/Dormitory,Residence Hall/Dormitory (29992.0),29992.0,,LESLEY COLLEGE,,80.0,-0.5306697548220679,781667.9,-0.2295641982399886,1007766.7,,,,,,,,,,1789434.6,1872923.7,59.7,62.4,3246825.2,3334488.7,108.3,111.2,-0.4437651402956068,3.7,-0.2290266451491504,37.43,42.3818700196501,-71.1192258739149,POINT (-71.1192258739149 42.3818700196501)
B1059,2022,267E-293,Yes,Residential,108519,98.0,675 Concord Avenue,2020.0,69-1,1,Multifamily Housing,Multifamily Housing (109781.0),109781.0,98.0,HRI CONCORD HIGHLANDS LLC.,"C/O HOMEOWNERS REHAB, INC.",93.0,-0.47718520457591534,1313632.4,-0.2180141653211019,1280845.2,,,,,,,,,129867.3,3037584.8,3064874.5,27.7,27.9,5466165.4,5494819.6,49.8,50.1,-0.4157748658643873,1.5,0.011597888340710199,28.34,42.3903943977722,-71.149852107975,POINT (-71.149852107975 42.3903943977722)
B1647,2022,42-33,Yes,Non-Residential,35502,1.0,200 Broadway,1896.0,593-2,1,Retail Store,Retail Store (35502.0),35502.0,,"200 BROADWAY, LLC,",ATTN: CHRISTOPHER CASSEL,82.0,-0.5702849162866427,387650.2,-0.2211190720025706,1207436.3,,,,,,,,,,1595086.5,1725874.5,44.9,48.6,2353228.6,2490556.0,66.3,70.2,-0.45355379959574976,2.6,-0.33491547611413935,6.97,42.3658293486128,-71.0930139354768,POINT (-71.0930139354768 42.3658293486128)
B1045,2022,269-136,Yes,Municipal,12740,,359 Rindge Avenue,2006.0,29-40,1,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym (12089.0),12089.0,,CAMBRIDGE CITY OF,,,-0.577131979113558,319548.1,-0.26239940058332867,231435.5,,,,,,,,,,550983.6,578046.0,45.6,47.8,1137741.9,1166157.4,94.1,96.5,-0.48329015919942725,2.9,-0.36047109387188775,3.01,42.3956116747017,-71.1379016221616,POINT (-71.1379016221616 42.3956116747017)
B1784,2022,267C-95,No,Non-Residential,62290,,67 Smith Place,,46-8,1,,,,,CCF SMITH PLACE PROPERTY COMPANY LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3934331967072,-71.1515378192879,POINT (-71.1515378192879 42.3934331967072)
B1247,2022,144-1,Yes,Non-Residential,2402868,15.0,21 Divinity Ave,1974.0,241-67,1,College/University,College/University (34800.0),34800.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5184615750757534,903092.2,,,,,,,,,912427.9,1429240.0,,3244760.2,3214297.8,93.2,92.4,5078402.1,5040281.5,145.9,144.8,-0.3924937302316149,5.9,-0.31773319523535015,11.19,42.3785702364442,-71.1148222756104,POINT (-71.1148222756104 42.3785702364442)
B1227,2022,164-5,Yes,Non-Residential,77484,6.0,1 Eliot St,1986.0,398-9,1,College/University,College/University (27856.0),27856.0,,"ROBERTS, PASHA",,,-0.5304675281362057,783679.1,,,,,,,,,,484160.0,,1267839.0,1323703.0,45.5,47.5,2776765.7,2843972.3,99.7,102.1,-0.45561735479956367,3.1,-0.349230010113863,4.64,42.3712396617385,-71.1227073521673,POINT (-71.1227073521673 42.3712396617385)
B1329,2022,52A-21,Yes,Non-Residential,3691096,0.0,60  VASSAR ST,1957.0,668-26,1,College/University,College/University (133545.0),133545.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,0.2655091943578116,8700572.5,,,,,,,,,4160712.0,15611550.4,,28472834.9,29012265.5,213.2,217.2,46929187.6,47583903.3,351.4,356.3,0.4886443417969278,14.0,-0.1577322796999772,12.82,42.3608585650997,-71.0911511860046,POINT (-71.0911511860046 42.3608585650997)
B1567,2022,52A-21,No,Non-Residential,3691096,0.0,77  MASSACHUSETTS AVE,1990.0,668-7,1,College/University,College/University (18502.0),18502.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,,,,,,,,,,,,,,,,,,,,,,-0.5020208910494305,0.0,,,42.3592850895635,-71.09318294035,POINT (-71.09318294035 42.3592850895635)
B1312,2022,265A-43,Yes,Non-Residential,37614,1.0,220 Alewife Brook Parkway,2010.0,81-9,1,Hotel,Hotel (62000.0),62000.0,,220 ALEWIFE BROOK PARKWAY LLC,C/O HERSHA HOSPITALITY MGMT LP,83.0,-0.38864240279617873,2194291.3,-0.1954262970029115,1814900.0,,,,,,,,,,4009191.3,4079965.1,64.7,65.8,8049660.7,8144597.6,129.8,131.4,-0.36704321605124324,4.1,-0.03817022521876868,43.55,42.3886013188448,-71.142209947862,POINT (-71.142209947862 42.3886013188448)
B1427,2022,267.2-272,Yes,Non-Residential,117783,3.0,30 Acorn Park Drive,2019.0,9-10,1,Other - Technology/Science,"Other - Technology/Science (73033.0),Office (48688.0)",121721.0,,LS 400/500 CDP LLC,,,0.8007650506134487,14024300.4,0.2660598615536693,12725915.9,,,,,,,,,,26750216.3,26994432.6,219.8,221.8,52630252.7,52396097.5,432.4,430.5,0.3922392756084929,13.9,-0.013921428823632363,23.83,42.3981862441063,-71.1477291577319,POINT (-71.1477291577319 42.3981862441063)
B1817,2022,116-43,Yes,Non-Residential,31179,0.0,8 Dana Street,1972.0,493-1,1,Residential Care Facility,Residential Care Facility (31179.0),31179.0,,"CRNC REALTY, LLC",,,-0.5205574256902997,882246.3,-0.18459824688000182,2070914.0,,,,,,,,,,2953160.3,3035847.0,94.7,97.4,4644749.4,4704774.2,149.0,150.9,-0.4107482570345842,5.5,0.3329912421586819,184.98,42.3696024855175,-71.1101057433893,POINT (-71.1101057433893 42.3696024855175)
B1548,2022,111-60,Yes,Municipal,292856,0.0,1493 Cambridge Street,1965.0,"324-3, 308-7",2,Hospital (General Medical & Surgical),"Hospital (General Medical & Surgical) (360250.0),Parking (78813.0)",360250.0,,CAMBRIDGE CITY OF,,22.0,2.6663080115408695,32579245.5,3.314178176247531,84793258.1,,,,,,,,,,117372503.6,119541029.6,325.8,331.8,180254808.5,181874229.2,500.4,504.9,3.1275610657716792,19.0,1.428869856489176,41.15,42.3748852007551,-71.1044763921237,POINT (-71.1044763921237 42.3748852007551)
B1437,2022,43-71,Yes,Non-Residential,192980,,6 Cambridge Center,1999.0,625-2,1,Hotel,Hotel (150000.0),150000.0,,ODYSSEY PROPCO LLC,,81.0,-0.22546069862828824,3817318.8,0.11426245000677474,9136935.6,,,,,,,,,,12954254.4,13292899.4,86.4,88.6,20282274.9,20492369.9,135.2,136.6,-0.09915142125868266,5.1,0.5721879523079108,51.63,42.3638856155078,-71.0881350454765,POINT (-71.0881350454765 42.3638856155078)
B1721,2022,121-2,Yes,Non-Residential,63632,3.0,1050 Massachusetts Avenue,1974.0,489-3,1,Office,"Personal Services (Health/Beauty, Dry Cleaning, etc) (7518.0),Office (65980.0)",73498.0,,"1050 MASS AVE INVESTMENT, INC.",C/O LINCOLN PROPERTY CO,61.0,-0.29456016784375855,3130046.1,-0.2019799721192931,1659945.2,,,,,,,,,,4789991.3,4927380.6,65.2,67.0,10507071.6,10532506.2,143.0,143.3,-0.33804761985406306,4.2,-0.2855466690821253,8.92,42.3697888019088,-71.1130193977336,POINT (-71.1130193977336 42.3697888019088)
B1279,2022,227-90,Yes,Non-Residential,177958,2.0,5 Bond St,1980.0,201-16,1,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym (59701.0),59701.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.4833371153142281,1252444.7,-0.24032626750983893,753318.0,,,,,,,,,,2005762.7,2081607.5,33.6,34.9,4297829.0,4377466.1,72.0,73.3,-0.4339235693235712,2.2,-0.33046260332301647,4.76,42.3815174852787,-71.1268626051071,POINT (-71.1268626051071 42.3815174852787)
B1711,2022,135-1,Yes,Residential,44004,56.0,20 Ware St,1910.0,366-4,1,Multifamily Housing,Multifamily Housing (55005.0),55005.0,56.0,"CAMBRIDGE COMMUNITY HOUSING, INC.",,96.0,-0.5580949523792073,508893.0,-0.1864558616661359,2026986.5,,,,,,,,,,2535879.5,2694774.4,46.1,49.0,3553236.2,3707760.4,64.6,67.4,-0.4259868185396715,2.6,-0.1278568913269275,35.61,42.3734659647012,-71.1123460455492,POINT (-71.1123460455492 42.3734659647012)
B1394,2022,47-88,Yes,Non-Residential,86116,,1 AMHERST ST,1969.0,677-3,1,College/University,College/University (106715.0),106715.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,-0.25828629207943454,3490830.8,,,,,,,,,3152495.9,3350363.7,,9993690.5,9796310.8,93.6,91.8,16673722.8,16519413.7,156.2,154.8,-0.16555556948397665,6.0,-0.31291731651016835,4.02,42.3611625441584,-71.0848517145651,POINT (-71.0848517145651 42.3611625441584)
B1160,2022,157-69,Yes,Non-Residential,1462119,18.0,26 Everett Street,1950.0,253-13,1,College/University,College/University (26645.0),26645.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5761539497982177,329275.8,,,,,,,,,,1268770.0,,1598045.8,1704971.9,60.0,64.0,2448354.6,2576991.2,91.9,96.7,-0.4450879320929234,4.0,-0.20687118297375393,49.01,42.3790101431399,-71.1178979906457,POINT (-71.1178979906457 42.3790101431399)
B1121,2022,18-77,Yes,Non-Residential,65557,1.0,11 Hurley St,2016.0,526-3,1,Office,"Office (34783.0),Laboratory (25000.0)",59783.0,,ARE-MA REGION NO.55 EXCHANGE HOLDING LLC,,,0.09286060551862746,6983385.9,-0.11917273266717675,3617778.8,,,,,,,,,,10601164.7,10699687.6,177.3,179.0,23352148.2,23286131.3,390.6,389.5,-0.13312071461377326,11.7,-0.3325075367515485,4.47,42.3683853589028,-71.078586041484,POINT (-71.078586041484 42.3683853589028)
B1775,2022,128-68,Yes,Residential,123578,120.0,165 Pleasant Street,2003.0,681-12,1,Multifamily Housing,"Multifamily Housing (99000.0),Parking (25000.0)",99000.0,61.0,PRESIDENT AND FELLOW OF HARVARD COLLEGE,,100.0,-0.5749758549982381,340993.3,-0.26673383508430826,128962.5,,,,,,,,,,469955.8,484449.2,4.7,4.9,1090191.9,1105409.9,11.0,11.2,-0.4856182727627045,0.3,-0.06273362675675606,25.22,42.3598490636795,-71.1139030438755,POINT (-71.1139030438755 42.3598490636795)
B1701,2022,1A-171,Yes,Residential,294465,338.0,1 Earhart St,2008.0,378-9,1,Multifamily Housing,Multifamily Housing (136655.0),136655.0,99.0,SIERRA PLUS TANGO LLC,,66.0,-0.2878429829189084,3196856.2,-0.07625810911063952,4632416.3,,,,,,,,,,7829272.4,8201446.6,57.3,60.0,13815234.3,14186297.8,101.1,103.8,-0.2495263927776353,3.5,0.17468435431558405,32.63,42.3711849884027,-71.0749454923893,POINT (-71.0749454923893 42.3711849884027)
B1452,2022,265D-53,Yes,Non-Residential,237523,352.0,35 Cambridge Park Drive,2019.0,42-12,1,Laboratory,Office (224252.0),224252.0,,FAEC 35 CPD LLC,,,1.7457195482663779,23422946.8,0.8818938454004027,27286220.5,,,,,,,,,,50709167.3,51948702.3,226.1,231.7,94234782.6,95098809.0,420.2,424.1,1.1610458682089086,14.0,-0.0015187260766190325,13.39,42.3949806074844,-71.1435329189971,POINT (-71.1435329189971 42.3949806074844)
B1559,2022,27-70,Yes,Non-Residential,17592,,190 5th Street,1925.0,549-1,1,Other - Technology/Science,Other - Technology/Science (28600.0),28600.0,,BASS ROCKS REALTY LLC,,,-0.5637223430111872,452922.4,-0.2433596949338266,681600.1,,,,,,,,,,1134522.5,1211703.5,39.7,42.4,1983862.9,2064902.9,69.4,72.2,-0.46588221914674066,2.4,-0.36055579525650155,1.25,42.3675034961725,-71.0837330763596,POINT (-71.0837330763596 42.3675034961725)
B1679,2022,266-33,No,Municipal,134025,1.0,650 CONCORD AVE,1928.0,105-3,1,Senior Living Community,"Senior Living Community (81000.0),Parking (15000.0)",81000.0,,CITY OF CAMBRIDGE,C/O NEVILLE COMMUNITIES HOME INC,,,,,,,,,,,,,,,,,,,,,,,-0.5020208910494305,0.0,,,42.3885058361218,-71.1487187346327,POINT (-71.1487187346327 42.3885058361218)
B1110,2022,67-47,Yes,Non-Residential,39902,1.0,128 Sidney Street,1930.0,705-3,1,Laboratory,Laboratory (38252.0),38252.0,,MIT 128 SIDNEY SPE,,,0.06449724080203781,6701280.0,-0.023664601955310578,5875895.3,,,,,,,,,,12577175.4,12563027.5,328.8,328.4,24933274.2,24730011.6,651.8,646.5,-0.08047360108057204,20.8,-0.32634853607034864,8.32,42.3592499095824,-71.1031272970261,POINT (-71.1031272970261 42.3592499095824)
B1274,2022,136-2,Yes,Non-Residential,386737,1.0,11 Prescott St,1833.0,333-6,1,College/University,College/University (11320.0),11320.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5989471099532825,102571.8,,,,,,,,,,362520.0,,465091.8,501242.3,41.1,44.3,723327.4,766818.0,63.9,67.7,-0.4854595377470265,2.8,-0.3626975302674492,1.59,42.3729581048378,-71.1142103800176,POINT (-71.1142103800176 42.3729581048378)
B1596,2022,100-62,Yes,Non-Residential,70359,3.0,727 Memorial Drive,1948.0,"718-5, 718-6, 718-7",3,Strip Mall,"Strip Mall (51490.0),Supermarket/Grocery Store (11065.0),Parking (129109.0)",62555.0,,NEW CREEK LLC,,,0.16026191944935633,7653768.5,-0.1824018457906588,2122844.3,,,,,,,,,,9776612.8,9878466.8,156.3,157.9,23659538.3,23501355.3,378.2,375.7,-0.15544944015247772,10.5,-0.26901779888464217,12.66,42.3579189486289,-71.1143974616522,POINT (-71.1143974616522 42.3579189486289)
B1726,2022,92-130,Yes,Residential,103484,83.0,117 Pacific St,1990.0,665-15,1,Multifamily Housing,Multifamily Housing (3449.0),3449.0,3.0,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,,,-0.6043666136104828,48668.8,-0.2606597900151662,272568.7,,,,,,,,,,321237.5,333095.5,93.1,96.6,422469.7,433533.0,122.5,125.7,-0.49254970178064356,5.2,-0.3249933139165287,95.57,42.361213819626,-71.1035580720213,POINT (-71.1035580720213 42.361213819626)
B1812,2022,160-57,Yes,Non-Residential,72120,3.0,1-30 Brattle St,1998.0,376-1,1,Strip Mall,Strip Mall (65336.0),65336.0,,HARVARD COLLECTION LLC,"C/O EQUITY ONE, INC. ATTN: CONTROLLER",,-0.5778616418121651,312290.7,,,,,,,,,,,,312290.7,,4.8,,874413.9,,13.4,,-0.4831843358556419,0.5,,,42.3731506754686,-71.1200118558969,POINT (-71.1200118558969 42.3731506754686)
B1370,2022,11-40,Yes,Non-Residential,268713,,55 Cambridge Parkway,1985.0,552-6,1,Office,"Office (281186.0),Data Center (2500.0),Parking (138880.0)",283686.0,,"55 CAMBRIDGE PARKWAY, LLC",,66.0,1.231237432604033,18305837.3,,,,,,,,,,,,18305837.3,18806653.7,64.5,66.3,51256344.3,52658630.4,180.7,185.6,0.19842382146566273,4.7,-0.01636566877962917,10.15,42.365775778611,-71.0758820932677,POINT (-71.0758820932677 42.365775778611)
B1150,2022,159-1,Yes,Non-Residential,1223988,1027.0,10 Harvard Yard,1926.0,318-20,1,Residence Hall/Dormitory,Residence Hall/Dormitory (27179.0),27179.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,90.0,-0.5703596321003506,386906.9,-0.2635604098246625,203989.0,,,,,,,,880260.0,,1471155.9,1548410.9,54.1,57.0,2356516.8,2449457.7,86.7,90.1,-0.4508553043292239,3.6,-0.29810667440056415,20.3,42.374133373639,-71.1186000945124,POINT (-71.1186000945124 42.374133373639)
B1405,2022,55-18,Yes,Non-Residential,27858,2.0,230 Albany Street,2001.0,699-19,1,College/University,"Office (0.0),College/University (22780.0)",22780.0,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,C/O MIT INVESTMENTS MANAGEMENT CO,,-0.5450412969925602,638726.4,,,,,,,,,,,,638726.4,638726.4,28.0,28.0,1788433.8,1788433.8,78.5,78.5,-0.47805190368205347,2.0,-0.36487556587180275,0.0,42.3585702751436,-71.1005139570357,POINT (-71.1005139570357 42.3585702751436)
B1859,2022,128-72,No,Non-Residential,40800,0.0,339 River Street,,681-5,1,,,,,ACADIA CAMBRIDGE LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3609875824292,-71.113919175337,POINT (-71.113919175337 42.3609875824292)
B1685,2022,29-34,Yes,Non-Residential,493176,190.0,303 Third St,2009.0,614-7,1,Multifamily Housing,"Multifamily Housing (324872.0),Swimming Pool (0.0),Parking (114253.0)",324872.0,193.0,303 THIRD SPE LLC,,68.0,0.2506010224931815,8552293.6,0.21199278201334693,11447600.4,,,,,,,,,,19999894.0,20522614.7,61.6,63.2,35966402.6,36340585.0,110.7,111.9,0.1403268057275171,3.7,0.7728939332490913,28.94,42.3643635094961,-71.0839364827973,POINT (-71.0839364827973 42.3643635094961)
B1076,2022,1A-190,Yes,Non-Residential,394992,1.0,222 Jacobs Street,2019.0,378-6,1,Laboratory,"Restaurant (5057.0),Office (291807.0),Data Center (1901.0),Laboratory (82323.0),Parking (161919.0),Retail Store (3068.0),Other (82557.0)",466713.0,,"DW NP PROPERTY, LLC",C/O DIVCO WEST REAL ESTATE,,3.204218508993921,37929376.7,1.3625330613284081,38650082.5,,,,,,,,,,76579459.2,77502111.3,164.1,166.1,146784841.3,146948190.2,314.5,314.9,2.035517069578976,10.3,0.4658514140242491,14.71,42.3724709516426,-71.0745576741588,POINT (-71.0745576741588 42.3724709516426)
B1171,2022,144-1,Yes,Non-Residential,2402868,15.0,47 Francis Ave,1971.0,241-1,1,College/University,College/University (26719.0),26719.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.5601662750751122,488291.4,-0.2701568033138582,48026.0,,,,,,,437196.6,,,973514.0,937778.7,36.4,35.1,1815492.2,1782973.0,67.9,66.7,-0.4701680645700464,2.3,-0.357337142641179,2.33,42.3805965642809,-71.1131590121669,POINT (-71.1131590121669 42.3805965642809)
B1269,2022,159-1,Yes,Non-Residential,1223988,1027.0,15 Harvard Yard,1744.0,318-3,1,College/University,College/University (3436.0),3436.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.6041298077050533,51024.1,,,,,,,,,152573.8,88070.0,,291667.8,288338.0,84.9,83.9,387661.3,386525.3,112.8,112.5,-0.4927613484682142,5.1,-0.35956357903674047,12.77,42.3752636603749,-71.1181255599902,POINT (-71.1181255599902 42.3752636603749)
B1615,2022,42-70,Yes,Non-Residential,141314,,141 Portland Street,1985.0,601-1,1,Office,"Office (135928.0),Parking (39188.0)",135928.0,,"U.S.T. FINANCIAL PLANNING CO., INC.",,52.0,0.1585256515525721,7636499.6,-0.22147985192346598,1198909.9,,,,,,,,,,8835409.5,8920706.9,65.0,65.6,22641054.3,22730616.5,166.6,167.2,-0.18206401111448797,4.4,-0.3137885307519098,3.11,42.3655716044252,-71.0926081075156,POINT (-71.0926081075156 42.3655716044252)
B1506,2022,160-70,Yes,Non-Residential,25668,17.0,28 JFK Street,1910.0,357-8,1,Multifamily Housing,Multifamily Housing (27846.0),27846.0,15.0,"ALLIARA, LLC",,,-0.5961386118116621,130505.6,-0.21035235023667126,1462000.0,,,,,,,,,,1592505.6,1598728.3,57.2,57.4,1900515.6,1917939.2,68.3,68.9,-0.456040648174705,3.1,-0.35398538785003497,3.23,42.3728941610951,-71.1195323135675,POINT (-71.1195323135675 42.3728941610951)
B1005,2022,28-23,Yes,Non-Residential,298282,,225 Binney St,2013.0,581-1,1,Office,"Office (327325.0),Parking (106000.0)",327325.0,,"ARE-MA REGION NO.34, LLC",,62.0,0.8862581230293455,14874626.1,-0.2559324310751341,384342.0,,45402.0,,,,,,15865483.1,,31169853.1,31596903.4,95.2,96.5,61185196.3,61316088.1,186.9,187.3,0.6371144931277446,6.6,-0.13821466064540888,5.72,42.3664243283709,-71.0850863573282,POINT (-71.0850863573282 42.3664243283709)
B1284,2022,159-1,Yes,Non-Residential,1223988,1027.0,5 Harvard Yard,1930.0,318-29,1,College/University,College/University (48543.0),48543.0,,PRESIDENT & FELLOWS OF HARVARD COLLEGE,,,-0.49341328720648847,1152225.6,,,,,,,,,925376.8,972550.0,,3050152.3,3019075.9,62.8,62.2,5238342.1,5230104.9,107.9,107.7,-0.39884313085873463,4.0,-0.34255070092717876,3.8,42.3733269520161,-71.1173022541764,POINT (-71.1173022541764 42.3733269520161)
B1301,2022,169-102,Yes,Non-Residential,51306,,1414 Massachusetts Avenue,1873.0,345-7,1,Office,"Office (55928.0),Bank Branch (26417.0),Parking (1716.0)",82345.0,,"WELLS OPERATING PARTNERSHIP, L.P",,81.0,-0.3257432483654592,2819894.8,-0.18365717381553268,2093162.6,,,,,,,,,,4913057.4,5023109.5,59.7,61.0,10093526.1,10139314.3,122.6,123.1,-0.3374655914632438,3.8,-0.35564311494890405,0.93,42.3738762356561,-71.1195912612761,POINT (-71.1195912612761 42.3738762356561)
